tweet_id,tweet_text,traffic data
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,"@SunilKumarBan15 1/3 Thanks, This complaint has already been forwarded to DCP-Traffic/Northern Range vide Ref. No. 5356, dated 27/08/2016.",0
7.74E+17,@SunilKumarBan15 3/3 You may also contact office of DCP/Northern Range at 011-23986002 for further progress,0
7.74E+17,@SunilKumarBan15 2/3 We will apprise you about action taken as soon as possible.,0
7.74E+17,"@khatoranuj Sir, You are requested to contact transport authority at 011-42400400 in this regard.",0
7.74E+17,"@AmanBudhiraja82 Thanks, Area traffic officer has been informed.",0
7.74E+17,PART2/2..?????? ??? ???? ?? ??? ????? ??????-51 ?? ?????? ??? I,0
7.74E+17,PART1/2..Traffic Alert-??????? ???? ??? ???? ?????? ???? ??? ?? ???? ??????? ?? ?????? ???? ???? ????? ??? ??????? ???? ?? ??? ?? I,0
7.74E+17,"@atulraaizada Thanks, Area traffic officer has already been informed.",0
7.74E+17,"@journoaman Thanks, Area traffic officer has been informed.",0
7.74E+17,"@CaPriyanshu Thanks, Area traffic officer has been informed.",0
7.74E+17,"@ashu3page Thanks,, Action has already been taken.",0
7.74E+17,"@ashu3page Thanks, kindly mention date &amp; time also.",0
7.74E+17,"@ashu3page Thanks, kindly mention date &amp; time also.",0
7.74E+17,"@ajitsamra24 Thanks, Your complaint is being forwarded to DCP-T/Eastern Range.",0
7.74E+17,"@cmamurtuja Thanks, Area traffic officer has been informed.",0
7.74E+17,"@khan_saaaaab @CPDelhi @ArvindKejriwal Thanks, area traffic officer has been informed.",0
7.74E+17,"@ranasagart Thanks, Area traffic staff has been informed,",0
7.74E+17,"@Vineet_Chhajer Thanks, Area traffic officer has been informed.",0
7.74E+17,"@DelhiPolice @anuragdogra87 Thanks, Your complaint is being forwarded to DCP-T/Southern Range for taking necessary action.",0
7.74E+17,"@budhiraja_d0512 Thanks, Action will be taken soon.",0
7.74E+17,@dineshjangda321 You are requested to contact concerned civic authority(PWD) at 011-23490323,0
7.74E+17,"@akkalmannd Thanks, Kindly mention date,time &amp; place of the offence.",0
7.74E+17,"@kawaljit_bhatia Thanks, Area traffic officer has been informed.",0
7.74E+17,"@budhiraja_d0512 Thanks, Kindly mention date also.",0
7.74E+17,"@PraveenRGoyal Thanks, your complaint  is being forwarded to DCP-Traffic/ Northen  Range for taking necessary action.",0
7.74E+17,"@PraveenRGoyal Thanks, your complaint  is being forwarded to DCP-Traffic/ Northen  Range for taking necessary action.",0
7.74E+17,"@dipaksub Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@MadhorKansal Thanks,Area traffic staff has already been informed in this regard.",0
7.74E+17,"@MadhorKansal Thanks,Area traffic staff has been informed.",0
7.74E+17,"@nbhuwan Thanks,Area traffic staff has been informed.",0
7.74E+17,"@rajivsahni890 Thanks,Area traffic staff has been informed.",0
7.74E+17,"@rajivsahni890 Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@manoj260176 Thanks,Area traffic staff has been informed and you may also contact area traffic Inspector,Dwarka Circle at 8750871468..",1
7.74E+17,"@manoj260176  Thanks,Area traffic staff has been informed and you may also contact area traffic Inspector,Dwarka Circle at 8750871468..",1
7.74E+17,"@sainiravish Thanks, Your complaint is being forwarded to DCP-Traffic/Eastern  Range for taking necessary action.",0
7.74E+17,"@abhay_vk  Thanks,Area traffic staff has been informed in this regard.",0
7.74E+17,"@ankurmadan3  Thanks,Area traffic staff has been informed in this regard.",0
7.74E+17,"@1234567890vikas Thanks,Area traffic staff has been informed and you may also contact area traffic Inspector,Karolbagh Circle at 8750871438.",0
7.74E+17,"@brijesh792010 Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@brijesh792010 Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@abhay_vk Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@RakeshBagga Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@vsntkunjtraffic Thanks,  Please clarify your post so that needful can be done.",0
7.74E+17,"@RAHULKANDWAR  Thanks, proper action will be taken soon.",0
7.74E+17,"@ashu3page Thanks, proper action will be taken soon.",0
7.74E+17,"@ankurmadan3 Thanks, Area traffic staff has been informed and you may also contact area traffic Inspector,Delhi cant Circle at 8750871474.",0
7.74E+17,RT @CPDelhi: The launch of all-women PCR Vans reinforces our commitment towards women safety. Congratulations to Team PCR. https://t.co/zeZ…,0
7.74E+17,"@Ravisinghneel Thanks, area traffic staff has been informed.",0
7.74E+17,"@WhiskAWish Thanks, area traffic staff has already been informed.",0
7.74E+17,"@WhiskAWish Thanks, area traffic staff has been informed.",0
7.74E+17,"@WhiskAWish Thanks, area traffic staff has been informed.",0
7.74E+17,"@ramsanjeevram Thanks, for Appreciation.",0
7.74E+17,"@_ShivamBhatt Thanks, If it is in NOIDA (UP area), kindly contact NOIDA Police control room at 0120-2479001 in this regard.",1
7.74E+17,"@RamNare26135100  Thanks, area traffic staff has been informed.",0
7.74E+17,"@_ShivamBhatt  Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,https://t.co/LTaJixYgD1,0
7.74E+17,"@janpaksh  Thanks, you are requested to contact Delhi Police Control Room at No. 100 or concerned police station in this regard.",0
7.74E+17,@jalajraizada 2/2...and you may also contact TI Janakpuri at 8750871466.,0
7.74E+17,"@jalajraizada  Thanks, Your complaint has already been forwarded to DCP-Traffic/Western  Range for taking necessary action 1/2..",0
7.74E+17,@jalajraizada 2/2...and you may also contact TI Janakpuri at 8750871466.,0
7.74E+17,"@jalajraizada Thanks, Your complaint has already been forwarded to DCP-Traffic/Western  Range for taking necessary action 1/2..",0
7.74E+17,"@Greased_Palm Thanks, area traffic officer has already been informed &amp; you may also contact area traffic inspector hauzkhas at 8750871483.",0
7.74E+17,"@jalajraizada  Thanks, Your complaint is being forwarded to DCP-Traffic/Western  Range for taking necessary action.",0
7.74E+17,"@jalajraizada @ Thanks, Your complaint is being forwarded to DCP-Traffic/Western  Range for taking necessary action.",0
7.74E+17,"@sameerdixit16 @2 Thanks, area traffic staff has been informed and you may contact  Traffic Inspector, Delhi Cantt. Circle at 8750871474.",0
7.74E+17,"@commmansprobind Thanks, Area traffic staff has been informed.",0
7.74E+17,"@sameerdixit16 @2 Thanks, Area traffic staff has been informed.",0
7.74E+17,"@sameerdixit16 @2 Thanks, Area traffic staff has been informed.",0
7.74E+17,"@srivastava_anil Thanks, Area traffic staff has been informed.",0
7.74E+17,"@Greased_Palm Thanks, Area traffic staff has been informed.",0
7.74E+17,"@sameerdixit16 @2 Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@shashibhati4179 Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,@Moulibasu 2/2..Kindly contact Gurgaon Police control room at 0124-2316100 in this regard.,0
7.74E+17,"@Moulibasu Thanks, Sir the mentioned place does not come in our jurisdiction so, we can not take action. 1/2..",0
7.74E+17,"@Shivipmp Thanks, kindly repost your complaint with exact date ,time &amp; place.",0
7.74E+17,"@S_G_1_6 Thanks, Such prosecution can be done on the spot only.",0
7.74E+17,"@Moulibasu Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@Shivipmp Thanks, Such prosecution can be done on the spot only.",0
7.74E+17,"@yogeshsahu991 Thanks,Notice has been issued vide notice no 19306716 &amp; 19306717.",0
7.74E+17,"@Dheeraj_Patriot Thanks, Area traffic staff has been informed.",0
7.74E+17,@korotania 3/3..staff can be informed and proper action can be taken.,0
7.74E+17,@korotania 3/3.contact our Helpline Nos. 011-25844444/1095 at the time of incidence from the next time so that area traffic,1
7.74E+17,"@korotania 2/3..  You are requested to post your complaint on Delhi Traffic Police Facebook, Whatsapp (mobile no. 8750871493) or",0
7.74E+17,"@korotania Thanks, As registration number is not clear in the picture, it cannot be prosecuted on the basis of picture. 1/3..",0
7.74E+17,"@shivamsarmah  Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,PART2/2..due to breakdown of a DTC Bus no. DL1PC7823 near Dr. Zakir Hussain College.,1
7.74E+17,PART1/2..Traffic Alert-Obstruction in traffic in the carriageway from Guru Nanak Chowk towards New Delhi Railway Station,1
7.74E+17,"@nandita0391 Thanks, Area traffic staff has been informed.",0
7.74E+17,"@kmr_ravish Thanks, Area traffic staff has been informed.",0
7.74E+17,"@HariSharmaHerry  Thanks, Your complaint is being forwarded to DCP-Traffic/Central Range for taking necessary action.",0
7.74E+17,"@ashwinpriya Thanks, Your complaint is being forwarded to DCP-Traffic/Outer Range for taking necessary action in this regard.",0
7.74E+17,"@sachin_76 Sir, Truck has removed &amp; traffic is normal.",0
7.74E+17,https://t.co/S8HRzLDWBz,0
7.74E+17,"@jitin75  Thanks, your complaint  is being forwarded to DCP-Traffic/  Eastern Range for taking necessary action.",0
7.74E+17,"@iamvikram_VS Thanks, Your complaint has already been forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@ashwinpriya Thanks, Area traffic staff has been informed.",0
7.74E+17,"@ReetuBhandari  Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@iamvikram_VS  Thanks, Your complaint has already been forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@WahiPr Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@taoofdudeism Thanks, you are requested to contact Delhi Police Control Room at No. 100 or concerned police station in this regard.",0
7.74E+17,"@AAM_ADMI_PARTY Thanks, Area traffic staff has been informed.",0
7.74E+17,"@drvsbedi Thanks, Area traffic staff has been informed.",0
7.74E+17,@dashreporter you may also contact area traffic officer Delhi cant at 8750871474.,0
7.74E+17,"@dashreporter Thanks, Your complaint is being forwarded to DCP-T/Southern Range &amp;",0
7.74E+17,"@KaranDua09 Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@KaranDua09 Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@dashreporter Thanks, kindly clarify your complaint.",0
7.74E+17,"@KaranDua09 Thanks,kindly mention the exact location/area so that concerned Area Traffic Inspector can be informed.",0
7.74E+17,"@KaranDua09 Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@PuranSwaraj Thanks, Area traffic staff has already been informed in this regard.",0
7.74E+17,"@AshwinHimalayan Thanks, you may contact Delhi Traffic Police helpline at 011-25844444 in this regard.",0
7.74E+17,"@SumeetAttri9 Thanks, Your complaint is being forwarded to DCP-Traffic/Southern Range for taking necessary action.",0
7.74E+17,"@AadiBugga Thanks, you are requested to contact Delhi Police Control Room at 100 number or concerned police station in this regard.",0
7.74E+17,"@rishabhsancheti Thanks, Area traffic staff has been informed in this regard.",0
7.74E+17,"@residentswelfar Thanks, you are requested to contact Delhi Police Control Room at 100 number or concerned police station in this regard.",0
7.74E+17,"@residentswelfar Thanks, Area traffic staff has been informed &amp; You are requested to contact Delhi Police Control Room at 100 number.",0
7.74E+17,"@a7cbfa15ab864b9 Thanks, Area traffic staff has been informed to check the signal and informed the concerned signal maintaining agency.",0
7.74E+17,PART2/2..??? ???? ??? ?? ?? ?? ???? ?? ????? ?? ???? ????? ?? ??? ???????? ???? ??? ?? I,0
7.74E+17,PART1/2..?????? ????????????? ??? ????? ??? ????? ???? ?? ???? ?????? ????? ?? ?? ???? ?? ????? ?? ??????? ??? ?? ???? ????? ??,0
